Amount,MerchantCategory,TransactionType,Latitude,Longitude,AvgTransactionAmount,TransactionFrequency,UnusualLocation,UnusualAmount,NewDevice,FailedAttempts,FraudFlag,Hour,DayOfWeek,User_Transaction_Count,IP_Frequency,Phone_Usage_Count
7029.87,Electronics,P2M,-33.6551965,80.327327,5270.95,5/day,True,True,False,3,False,20,6,1,1,1
8256.99,Electronics,P2M,-26.4522985,-104.449048,6388.13,1/day,False,False,True,3,False,18,5,1,1,1
5162.02,Travel,P2P,75.135221,76.719799,7179.23,1/day,False,True,True,2,False,22,2,1,1,1
8733.14,Utilities,P2M,21.0657275,40.744653,8436.85,3/day,False,True,True,0,True,7,0,1,1,1
9489.69,Electronics,P2M,0.2864845,-140.87216,8031.17,1/day,True,True,False,4,False,0,6,1,1,1
2270.73,Electronics,P2M,69.9817115,-91.636033,2649.78,5/day,True,False,False,3,False,9,5,1,1,1
7213.58,Entertainment,P2M,20.1124815,-5.903049,8724.55,3/day,True,False,False,2,False,13,1,1,1,1
8889.01,Clothing,P2P,-79.274257,89.292002,5494.35,5/day,False,False,True,4,False,1,2,1,1,1
5229.61,Entertainment,P2M,9.8221705,-53.980792,5776.69,1/day,True,True,False,2,False,4,0,1,1,1
4268.91,Clothing,P2P,-70.10008,-172.340339,8844.76,5/day,False,True,False,1,False,6,3,1,1,1
6781.44,Entertainment,P2M,20.0490075,67.72714,3948.11,5/day,True,False,True,3,False,21,6,1,1,1
7267.72,Travel,P2M,-59.1572295,-119.525662,9328.16,1/day,True,False,False,2,False,7,0,1,1,1
1531.53,Electronics,P2P,48.624681,-41.321453,181.47,5/day,False,True,False,0,False,7,3,1,1,1
1398.8,Entertainment,P2P,63.798505,-124.51778,6169.72,5/day,True,False,False,4,False,9,3,1,1,1
9720.51,Electronics,P2M,-73.7894615,36.526594,4895.38,3/day,False,True,True,0,False,22,4,1,1,1
7810.45,Groceries,P2P,-23.6401385,95.132724,9431.39,1/day,True,False,True,3,False,7,3,1,1,1
1460.06,Utilities,P2P,43.684455,22.681231,5693.42,1/day,False,False,True,1,False,15,5,1,1,1
4649.8,Utilities,P2P,-62.1685625,60.950098,3373.01,3/day,False,False,True,1,False,7,1,1,1,1
4566.04,Entertainment,P2M,-35.136424,77.196517,1203.27,1/day,False,False,False,1,False,4,3,1,1,1
3984.74,Clothing,P2M,-45.3290205,-90.729616,1040.29,3/day,False,True,False,1,False,3,4,1,1,1
1882.88,Entertainment,P2P,7.909177,16.254436,9682.71,1/day,False,True,True,4,False,14,2,1,1,1
1156.95,Restaurants,P2P,-3.723312,-100.226787,610.7,5/day,True,True,False,4,False,12,0,1,1,1
3361.75,Electronics,P2P,-67.277368,161.395009,6726.25,5/day,True,False,True,0,False,12,1,1,1,1
7768.67,Groceries,P2P,-8.5334955,-134.795795,2538.65,5/day,True,True,True,0,False,23,6,1,1,1
8500.86,Clothing,P2P,2.4086145,-131.491912,1780.66,5/day,False,False,True,4,False,7,2,1,1,1
2572.64,Restaurants,P2M,33.1541575,108.230514,8942.0,3/day,False,True,True,3,False,22,2,1,1,1
8986.61,Electronics,P2P,-61.861391,-176.774367,1332.42,3/day,False,False,True,1,False,4,3,1,1,1
5177.47,Travel,P2P,-7.9743925,140.787991,4160.28,1/day,True,False,False,4,False,22,1,1,1,1
3286.04,Clothing,P2P,-3.821926,173.841909,216.08,1/day,True,True,False,1,False,1,3,1,1,1
5796.77,Groceries,P2M,0.556746,70.169717,7970.63,3/day,True,True,False,2,False,7,4,1,1,1
1450.67,Utilities,P2P,-29.1825925,-128.158223,3972.81,1/day,True,False,False,0,False,21,5,1,1,1
4079.11,Electronics,P2P,79.118446,-28.599446,2220.57,3/day,True,False,True,4,False,17,1,1,1,1
8062.68,Groceries,P2M,14.4338465,91.698203,107.76,3/day,False,True,False,3,False,2,1,1,1,1
10.29,Travel,P2P,68.552935,117.773737,6981.27,3/day,False,True,True,1,False,7,4,1,1,1
9153.79,Restaurants,P2P,11.2922855,-3.191029,4813.84,3/day,True,False,True,0,False,20,2,1,1,1
2924.26,Entertainment,P2M,-80.1811505,94.003347,4411.36,3/day,False,False,True,0,False,4,0,1,1,1
2477.21,Electronics,P2P,-73.5329145,-177.246537,4050.55,1/day,True,True,True,3,False,11,6,1,1,1
9350.44,Entertainment,P2P,-53.2642705,-76.072136,3509.42,3/day,False,False,True,3,True,8,1,1,1,1
3828.36,Groceries,P2M,50.9492545,-96.30754,3238.8,5/day,False,False,True,4,False,1,5,1,1,1
1535.43,Restaurants,P2P,76.961337,45.488913,4849.73,3/day,False,False,True,0,False,15,1,1,1,1
4612.02,Clothing,P2M,-50.707966,148.841154,9015.85,3/day,True,True,False,2,False,7,2,1,1,1
3934.68,Entertainment,P2P,29.124003,43.736578,9235.44,3/day,False,True,True,4,False,0,3,1,1,1
7772.73,Entertainment,P2M,-87.379461,-158.454575,5199.9,5/day,True,True,False,3,False,14,4,1,1,1
6942.55,Clothing,P2M,16.2117955,-88.119745,2231.59,1/day,False,False,False,1,False,12,4,1,1,1
5693.36,Groceries,P2P,51.122044,109.781125,9251.46,5/day,True,False,False,2,False,14,0,1,1,1
3632.08,Entertainment,P2P,36.6820875,-127.628579,1477.69,3/day,False,True,False,1,False,10,4,1,1,1
4206.09,Travel,P2M,-34.4631455,-105.588208,7.44,5/day,False,False,False,1,False,7,5,1,1,1
8183.05,Entertainment,P2M,-13.1381825,132.423057,5643.42,3/day,False,False,True,2,True,8,6,1,1,1
5667.33,Groceries,P2P,-3.194148,-22.100598,373.31,3/day,False,True,True,0,False,23,0,1,1,1
7984.36,Groceries,P2M,80.672107,-29.781726,7244.26,1/day,True,False,True,3,False,10,1,1,1,1
3669.85,Utilities,P2P,-6.4631395,-81.914318,7410.12,5/day,True,False,True,4,False,23,5,1,1,1
2356.91,Travel,P2P,-65.8536695,20.419729,4639.79,1/day,True,True,True,1,False,22,6,1,1,1
3186.12,Entertainment,P2P,53.2474425,140.410029,8889.7,5/day,False,True,False,0,False,16,5,1,1,1
5389.68,Restaurants,P2M,-15.5168905,-161.256599,8169.26,5/day,False,False,False,1,False,10,3,1,1,1
506.02,Utilities,P2P,-21.2117425,24.900338,4664.75,5/day,True,False,False,3,False,9,5,1,1,1
3974.63,Utilities,P2P,76.5635165,-21.624234,3529.94,3/day,True,True,False,1,False,14,4,1,1,1
1404.19,Utilities,P2M,-42.306368,-127.509277,4388.66,3/day,True,False,False,1,False,15,1,1,1,1
5280.54,Clothing,P2P,-67.817468,94.378604,4197.91,5/day,True,True,True,2,False,18,4,1,1,1
4277.92,Utilities,P2P,-81.9481435,-114.994861,9635.82,1/day,False,True,False,3,False,21,3,1,1,1
8435.91,Restaurants,P2M,-72.802272,-148.286975,7635.1,1/day,False,False,True,0,False,20,3,1,1,1
260.52,Clothing,P2P,33.3592815,57.459134,8039.91,5/day,False,False,False,2,False,7,0,1,1,1
8881.65,Entertainment,P2M,64.142006,-17.732272,3867.71,1/day,False,True,True,4,False,9,6,1,1,1
3348.63,Groceries,P2M,40.825707,114.251767,641.08,1/day,True,False,False,2,False,1,1,1,1,1
3836.87,Entertainment,P2M,-66.82641,-51.935541,420.26,1/day,True,False,False,3,False,2,2,1,1,1
3756.74,Groceries,P2P,-48.660212,17.500034,3673.4,1/day,False,False,True,1,False,6,1,1,1,1
7516.67,Groceries,P2P,45.9821905,-68.067417,6084.55,3/day,True,True,True,4,False,10,6,1,1,1
5029.76,Electronics,P2M,37.1114475,166.300946,8198.05,5/day,False,True,True,4,False,23,0,1,1,1
7104.06,Restaurants,P2M,-36.664369,-4.707054,7435.59,1/day,False,True,False,1,False,11,1,1,1,1
5052.92,Groceries,P2P,-33.719215,-82.014561,5366.66,3/day,False,False,True,4,False,19,6,1,1,1
9679.99,Electronics,P2P,74.7494475,-37.793253,9219.83,3/day,False,True,False,1,False,7,3,1,1,1
6413.5,Clothing,P2P,74.2666795,13.758606,5776.42,1/day,False,True,False,4,False,15,1,1,1,1
8582.78,Clothing,P2M,-47.036551,-41.802109,7052.08,5/day,True,False,True,0,False,14,4,1,1,1
5369.04,Utilities,P2M,-87.946979,-55.491655,2633.46,3/day,True,True,True,2,False,4,6,1,1,1
9916.53,Travel,P2M,-15.1476295,50.133974,9726.29,1/day,True,False,False,2,False,23,5,1,1,1
9352.67,Clothing,P2M,85.7202405,152.455479,5200.75,1/day,False,True,True,4,False,22,4,1,1,1
1159.16,Restaurants,P2P,-33.5951955,146.005358,7505.24,5/day,False,False,True,1,False,14,3,1,1,1
446.74,Utilities,P2P,-54.3096255,-151.27432,762.45,1/day,True,False,True,3,False,5,3,1,1,1
2014.57,Entertainment,P2M,68.9931895,-144.884111,3855.66,3/day,False,False,False,1,False,19,1,1,1,1
6054.21,Groceries,P2M,19.4467645,148.627747,6278.44,3/day,True,False,True,3,False,2,3,1,1,1
3817.15,Electronics,P2M,89.8721965,34.318337,1555.03,5/day,False,False,False,4,False,21,4,1,1,1
258.68,Clothing,P2P,-62.0421515,-130.589975,7729.23,1/day,True,True,True,1,False,14,5,1,1,1
8348.2,Entertainment,P2P,63.9930705,122.917635,6441.31,5/day,False,True,True,2,False,20,5,1,1,1
6524.45,Electronics,P2M,-10.455735,-30.237892,5576.83,3/day,True,False,True,1,False,20,4,1,1,1
7196.5,Entertainment,P2P,-71.740879,97.909996,9561.92,3/day,False,True,True,2,False,17,1,1,1,1
2169.34,Entertainment,P2P,-12.6587045,109.482567,5741.72,3/day,True,False,False,3,False,9,3,1,1,1
6226.22,Utilities,P2P,82.0454195,-46.708165,770.61,3/day,True,True,False,2,False,17,3,1,1,1
4194.94,Utilities,P2P,-3.0075165,-81.420523,6450.82,5/day,True,True,False,4,False,16,3,1,1,1
293.49,Restaurants,P2M,-67.8581215,172.169597,7559.96,3/day,True,True,True,2,False,23,6,1,1,1
1410.56,Travel,P2P,-21.310914,118.636611,359.01,3/day,True,True,True,2,False,12,6,1,1,1
2500.91,Clothing,P2M,53.8765035,29.778958,4102.31,5/day,False,False,False,2,False,16,5,1,1,1
218.42,Utilities,P2M,-19.975476,137.334734,5498.75,3/day,False,False,True,3,False,9,4,1,1,1
2925.35,Electronics,P2P,-2.1102465,51.886731,2695.88,3/day,True,True,False,1,False,12,1,1,1,1
5870.8,Clothing,P2P,87.1348225,114.94942,6076.29,3/day,False,False,True,1,False,22,4,1,1,1
3844.98,Entertainment,P2P,45.180779,125.495731,9764.65,5/day,False,True,True,2,True,14,2,1,1,1
3577.36,Groceries,P2P,48.0489605,90.846461,7269.58,3/day,False,True,True,2,False,14,1,1,1,1
6887.5,Travel,P2M,-74.3563985,-32.434178,8049.43,1/day,False,False,True,4,False,18,0,1,1,1
519.78,Electronics,P2P,89.672827,-80.678103,7714.01,5/day,False,True,True,1,False,15,6,1,1,1
2454.3,Electronics,P2M,-43.9343585,26.614103,5227.23,1/day,False,True,True,4,False,7,5,1,1,1
2961.15,Electronics,P2P,-36.8703005,153.325075,3502.1,3/day,False,True,True,0,False,20,2,1,1,1
7103.32,Utilities,P2P,5.5173775,-140.562532,603.69,5/day,False,False,True,4,False,7,6,1,1,1
8331.97,Restaurants,P2P,87.834073,109.060541,9758.16,5/day,True,True,True,4,True,7,5,1,1,1
8347.32,Groceries,P2P,78.0687335,105.814107,5670.04,1/day,True,False,True,0,False,13,0,1,1,1
7037.71,Electronics,P2M,25.541692,-145.903474,8215.38,1/day,False,True,False,2,False,2,2,1,1,1
5162.24,Groceries,P2P,-56.821938,-123.827411,3944.51,5/day,False,True,False,2,False,6,2,1,1,1
4272.45,Utilities,P2P,-44.6805665,42.346945,536.32,5/day,False,False,False,2,False,14,1,1,1,1
985.0,Electronics,P2P,2.947376,75.681723,3960.5,5/day,True,True,True,4,False,1,6,1,1,1
8650.97,Travel,P2M,-67.3954335,171.869465,4102.02,3/day,True,True,True,2,False,21,0,1,1,1
9803.06,Utilities,P2P,58.919926,38.690549,5892.9,3/day,True,True,True,2,False,13,4,1,1,1
2706.92,Restaurants,P2P,64.2992545,-62.088,3056.09,3/day,True,False,False,4,False,18,3,1,1,1
9850.49,Travel,P2M,-59.6307835,-176.337451,4221.66,5/day,True,False,False,0,False,17,6,1,1,1
2405.92,Entertainment,P2M,12.804126,-167.196047,8689.06,5/day,True,False,False,2,False,0,3,1,1,1
6169.91,Groceries,P2P,-35.1810895,35.583928,5298.79,3/day,False,True,True,0,False,5,6,1,1,1
3198.35,Electronics,P2M,-79.7623935,-83.638509,5224.75,1/day,False,True,True,1,False,14,1,1,1,1
9334.92,Restaurants,P2M,70.0020015,-114.763226,6415.64,1/day,False,False,True,0,False,2,3,1,1,1
712.43,Restaurants,P2P,-89.1904835,155.697477,3986.8,3/day,True,False,True,0,False,15,2,1,1,1
7158.79,Groceries,P2P,-5.5914,-142.477659,1437.14,1/day,False,False,False,4,False,19,3,1,1,1
2047.59,Travel,P2M,-61.8928635,-58.099473,1642.84,3/day,False,True,False,1,False,7,3,1,1,1
6149.59,Entertainment,P2M,-36.8555625,173.51861,8977.22,1/day,False,True,False,1,False,23,3,1,1,1
5975.95,Electronics,P2P,-40.655745,165.063852,4361.45,1/day,True,False,False,0,False,4,3,1,1,1
2634.72,Restaurants,P2P,58.7077475,0.348408,204.02,3/day,True,False,True,0,False,23,0,1,1,1
7297.33,Groceries,P2P,0.513938,126.570121,655.2,1/day,True,True,True,3,True,15,4,1,1,1
1954.73,Travel,P2P,17.9638655,66.984779,7327.59,1/day,True,False,True,3,False,5,3,1,1,1
8070.99,Utilities,P2M,-71.7000675,20.710053,6326.4,3/day,True,False,True,4,False,18,1,1,1,1
7892.14,Travel,P2P,74.8112865,-33.086981,6148.27,5/day,True,False,False,1,False,16,2,1,1,1
6345.33,Entertainment,P2P,-43.640927,130.695195,909.57,1/day,False,False,True,3,False,3,5,1,1,1
457.9,Utilities,P2M,72.6975485,-135.865371,2607.32,3/day,True,False,False,0,False,22,3,1,1,1
7514.31,Utilities,P2P,47.031686,-7.289028,6487.71,3/day,False,True,False,2,False,14,2,1,1,1
5321.11,Entertainment,P2M,75.645587,116.92903,9123.63,5/day,False,False,False,4,False,4,3,1,1,1
2910.02,Clothing,P2P,39.1860535,-49.588451,5272.25,5/day,True,False,False,4,False,22,2,1,1,1
4025.02,Groceries,P2M,-22.142392,138.03688,7657.53,3/day,True,True,True,0,False,23,0,1,1,1
9378.7,Restaurants,P2P,-6.6699765,42.270539,6345.2,3/day,True,False,False,3,False,4,0,1,1,1
1459.6,Travel,P2P,66.2854865,169.169433,9052.09,3/day,True,True,False,0,False,23,1,1,1,1
6540.77,Clothing,P2P,12.573629,38.627868,709.36,3/day,False,True,True,3,True,22,6,1,1,1
2849.42,Electronics,P2M,-69.6625305,31.997142,4849.92,5/day,True,False,True,4,False,7,2,1,1,1
5084.04,Travel,P2M,40.2447545,135.873447,5862.72,5/day,False,True,True,1,False,13,5,1,1,1
3983.89,Entertainment,P2P,5.0685775,132.90048,1535.13,1/day,False,False,False,3,False,2,4,1,1,1
316.26,Travel,P2P,74.129447,39.855872,7890.64,5/day,True,False,True,3,False,15,4,1,1,1
9940.31,Utilities,P2P,29.718478,-34.237603,5572.02,5/day,True,True,True,4,True,12,3,1,1,1
4354.49,Restaurants,P2P,-52.8248365,159.431124,2607.12,1/day,True,False,True,4,False,10,6,1,1,1
1896.33,Groceries,P2M,23.488263,27.311837,3494.33,5/day,False,True,True,0,False,16,3,1,1,1
2207.12,Electronics,P2M,23.12529,82.760009,8158.7,5/day,True,True,False,2,False,2,6,1,1,1
8244.03,Groceries,P2P,-76.769944,82.290082,342.96,3/day,True,True,True,1,False,5,5,1,1,1
5847.72,Electronics,P2M,-13.845876,17.883717,1244.83,5/day,True,False,True,3,False,18,6,1,1,1
1393.35,Groceries,P2P,-73.563529,54.893203,9439.04,1/day,True,True,True,3,False,9,1,1,1,1
5050.69,Utilities,P2M,4.114049,146.873609,5482.82,5/day,True,True,True,1,False,3,5,1,1,1
3866.68,Groceries,P2M,-31.0259135,89.038719,2222.69,5/day,True,True,True,3,False,8,4,1,1,1
8271.51,Utilities,P2M,57.679171,136.050694,1267.94,5/day,False,True,False,1,False,19,1,1,1,1
3949.5,Restaurants,P2P,50.1430545,-54.069268,4674.79,1/day,False,True,False,0,False,14,1,1,1,1
1748.36,Electronics,P2P,-27.0787045,103.909573,2478.1,5/day,False,True,True,1,False,18,1,1,1,1
4954.17,Groceries,P2P,15.4311825,101.134104,5011.15,5/day,True,False,True,0,True,14,0,1,1,1
269.2,Groceries,P2M,-57.663502,42.402505,1303.32,5/day,True,True,True,1,False,22,0,1,1,1
3119.08,Clothing,P2M,-63.768133,57.006257,5143.28,3/day,True,True,True,0,False,11,2,1,1,1
1445.67,Utilities,P2P,41.464864,-150.574327,250.23,5/day,True,True,True,4,True,8,1,1,1,1
1950.05,Groceries,P2M,60.752991,-62.676333,5919.26,3/day,False,True,False,3,False,7,4,1,1,1
4442.33,Groceries,P2M,83.518999,84.207272,8054.69,5/day,False,False,True,4,False,3,6,1,1,1
7551.85,Restaurants,P2P,-70.541977,-11.2637,3692.93,5/day,False,True,False,0,False,18,2,1,1,1
2374.23,Clothing,P2P,52.913828,-146.542914,9043.36,1/day,True,False,False,1,False,5,6,1,1,1
8358.02,Electronics,P2P,2.144692,32.478889,8442.41,1/day,False,False,True,2,False,19,1,1,1,1
2346.1,Travel,P2M,-73.267967,-83.100868,9020.37,5/day,True,True,False,2,False,5,4,1,1,1
4320.8,Clothing,P2M,-82.5633595,-17.189539,2167.62,3/day,False,False,True,2,True,7,3,1,1,1
431.75,Travel,P2M,34.018203,-162.576984,8534.92,1/day,False,False,True,4,False,19,6,1,1,1
6538.78,Electronics,P2P,-20.876058,-174.502803,1.55,1/day,True,False,True,3,False,6,6,1,1,1
7051.82,Clothing,P2M,-75.289796,-98.186802,1023.52,1/day,True,False,True,4,False,9,3,1,1,1
3333.03,Restaurants,P2M,-66.9109755,-151.731175,4599.39,3/day,True,False,False,3,True,23,5,1,1,1
82.98,Utilities,P2M,-24.6897485,52.9903,6199.19,3/day,False,True,False,4,False,4,5,1,1,1
2273.98,Utilities,P2P,35.747426,37.360458,926.93,1/day,True,True,False,2,False,1,1,1,1,1
4035.27,Clothing,P2M,52.719723,-81.144089,2251.2,5/day,True,False,True,2,False,22,4,1,1,1
8751.28,Electronics,P2P,-86.643211,-64.568881,8297.03,3/day,False,False,True,4,False,5,1,1,1,1
2261.14,Clothing,P2M,66.0386765,144.275957,5883.73,5/day,False,True,False,4,False,0,1,1,1,1
6319.62,Entertainment,P2M,-11.170564,-44.158571,2513.9,3/day,True,False,True,1,False,5,4,1,1,1
6129.02,Clothing,P2P,24.2401455,128.489521,7372.08,5/day,False,False,True,4,False,14,1,1,1,1
7201.66,Utilities,P2P,-35.5087305,126.134568,207.7,3/day,True,True,False,0,False,3,6,1,1,1
2385.95,Utilities,P2M,-41.6502535,97.791832,9209.87,3/day,False,False,False,3,False,3,6,1,1,1
5815.99,Clothing,P2P,17.9269895,7.436469,1703.63,3/day,False,True,False,1,False,10,6,1,1,1
9346.26,Clothing,P2M,1.7349165,120.325634,5196.77,5/day,False,False,False,1,False,2,5,1,1,1
5487.22,Travel,P2M,80.3672795,-106.074282,4787.91,1/day,False,True,False,1,False,0,1,1,1,1
7526.57,Utilities,P2P,-0.107894,-86.97525,4557.85,3/day,True,True,True,3,False,10,4,1,1,1
4942.13,Electronics,P2P,-51.4027,-141.845697,5764.41,5/day,True,False,True,2,False,22,5,1,1,1
6926.51,Entertainment,P2M,-56.3224975,-138.02254,8438.86,1/day,True,False,False,3,False,14,0,1,1,1
652.21,Utilities,P2P,-68.1866815,-3.759246,2286.57,1/day,False,True,True,0,False,2,2,1,1,1
9183.42,Restaurants,P2P,-33.657617,-153.84942,3203.78,5/day,False,False,True,1,False,20,5,1,1,1
7292.66,Restaurants,P2M,47.152271,-152.302589,913.85,3/day,False,False,True,1,False,7,3,1,1,1
6110.72,Electronics,P2M,-72.7293555,-108.412193,9649.32,5/day,False,True,False,2,False,14,0,1,1,1
5231.23,Entertainment,P2P,73.007547,-158.513939,2376.16,3/day,True,True,True,2,True,4,3,1,1,1
7914.85,Clothing,P2M,-60.3567645,-83.664491,9064.0,1/day,False,True,False,0,False,1,1,1,1,1
8510.85,Groceries,P2M,15.1316195,-137.812287,846.07,3/day,True,True,False,1,False,7,0,1,1,1
9917.41,Utilities,P2P,-59.704914,-64.583652,8679.63,1/day,False,True,False,4,False,8,2,1,1,1
2953.07,Travel,P2P,-19.3518325,79.098665,8009.39,3/day,False,True,False,0,False,20,5,1,1,1
3220.19,Restaurants,P2M,38.885507,81.222992,4458.66,1/day,True,True,True,4,False,0,1,1,1,1
1892.96,Restaurants,P2M,-51.8167195,14.670738,843.43,3/day,False,False,False,2,False,6,5,1,1,1
9395.61,Utilities,P2M,31.6944425,-128.689998,2718.7,1/day,False,False,True,2,False,9,6,1,1,1
9600.74,Restaurants,P2P,-68.772349,-5.718853,1117.18,1/day,False,False,False,1,False,20,3,1,1,1
3865.12,Groceries,P2P,-51.4730755,106.251159,7498.83,5/day,True,True,False,4,False,8,3,1,1,1
5850.12,Utilities,P2P,-48.40535,-134.582329,1486.02,5/day,True,False,False,1,False,15,5,1,1,1
1263.97,Utilities,P2M,-16.109777,128.380171,5812.88,3/day,True,True,False,3,False,21,2,1,1,1
7936.23,Utilities,P2M,47.107563,44.794788,324.63,1/day,False,True,False,3,False,14,3,1,1,1
1759.56,Entertainment,P2M,81.960032,-29.694884,5706.73,5/day,False,True,False,2,False,15,6,1,1,1
6076.19,Travel,P2P,63.482653,-79.304214,1199.6,3/day,True,False,True,2,False,1,3,1,1,1
3826.05,Restaurants,P2P,29.8040975,-60.049133,468.54,5/day,False,True,True,0,False,7,5,1,1,1
5784.98,Utilities,P2M,75.4137645,-17.826932,2075.72,1/day,True,False,False,3,False,8,3,1,1,1
6972.69,Travel,P2M,65.396412,66.673719,2462.11,1/day,False,True,True,3,False,1,2,1,1,1
1429.45,Travel,P2M,-35.8020435,138.082752,5527.76,1/day,True,True,True,2,False,23,5,1,1,1
4771.83,Electronics,P2P,-43.352967,-124.158073,7773.93,1/day,False,True,False,2,False,14,6,1,1,1
4704.89,Restaurants,P2P,86.1644965,14.266684,4363.01,1/day,False,False,True,1,False,10,4,1,1,1
2120.11,Restaurants,P2M,53.660399,166.859769,9657.86,5/day,True,False,True,4,False,12,3,1,1,1
64.59,Utilities,P2M,38.1226695,-147.700684,7392.65,3/day,False,True,True,3,False,6,3,1,1,1
2111.53,Electronics,P2M,87.3828695,139.431013,9101.84,1/day,False,False,True,1,False,0,4,1,1,1
4473.74,Clothing,P2M,-60.940045,33.70638,3860.27,5/day,False,False,True,4,False,12,5,1,1,1
4080.53,Groceries,P2M,-29.890801,79.878181,7248.81,3/day,True,True,True,2,False,5,5,1,1,1
9274.13,Utilities,P2P,72.0620255,8.114079,6962.61,1/day,False,True,True,1,False,15,1,1,1,1
8762.28,Utilities,P2P,1.1374135,-159.201159,4694.16,1/day,False,False,True,2,False,20,3,1,1,1
8636.19,Clothing,P2M,41.9082345,91.793254,4185.44,3/day,True,False,False,2,False,17,5,1,1,1
4836.68,Utilities,P2P,52.020047,104.645852,9182.08,1/day,False,False,True,2,False,5,4,1,1,1
1028.19,Electronics,P2M,-33.090737,-124.54078,7468.73,3/day,False,False,True,4,True,6,2,1,1,1
8026.24,Restaurants,P2M,72.731259,-63.248791,5021.25,5/day,True,True,False,0,False,23,5,1,1,1
310.74,Electronics,P2P,-15.5994715,-110.385919,6392.73,1/day,False,True,False,0,False,7,2,1,1,1
4643.27,Electronics,P2M,-39.770351,-35.963244,9925.82,1/day,False,True,False,0,False,22,3,1,1,1
611.98,Travel,P2P,-63.6793665,-52.258996,3311.38,3/day,False,False,True,4,False,14,2,1,1,1
8423.18,Groceries,P2P,71.833923,-15.110981,1985.97,1/day,True,False,False,2,False,14,0,1,1,1
1343.35,Groceries,P2M,-76.551946,73.567126,5174.51,5/day,True,False,False,2,False,16,2,1,1,1
7574.18,Travel,P2M,-46.2340175,-25.556009,8890.99,3/day,False,False,False,1,False,12,4,1,1,1
3157.66,Groceries,P2M,10.7587075,-11.318399,583.87,5/day,False,True,False,3,False,15,3,1,1,1
7857.99,Entertainment,P2M,-26.242068,-26.918235,2411.43,1/day,True,True,False,1,False,13,2,1,1,1
6330.79,Clothing,P2M,-72.3180525,161.087703,2532.63,1/day,False,False,True,1,False,9,5,1,1,1
4315.32,Restaurants,P2M,-46.8233465,27.266087,378.08,5/day,False,True,False,0,False,19,2,1,1,1
2323.95,Clothing,P2M,38.073564,-15.498388,5262.22,5/day,False,False,True,0,False,5,5,1,1,1
13.18,Restaurants,P2P,-79.5070465,-111.03891,7210.08,5/day,False,False,False,4,False,4,3,1,1,1
1316.52,Entertainment,P2M,-0.2870415,-74.595778,9882.94,3/day,False,False,True,0,False,23,3,1,1,1
8121.21,Restaurants,P2P,-40.7090265,104.104456,8443.59,1/day,True,False,False,1,False,17,4,1,1,1
7647.51,Groceries,P2P,-27.71192,120.173219,4963.02,3/day,True,True,False,0,False,4,2,1,1,1
8900.15,Restaurants,P2P,4.9088215,-6.568302,4286.92,1/day,False,False,True,2,False,15,2,1,1,1
243.94,Groceries,P2P,52.3128745,140.222328,8113.0,1/day,False,False,True,4,False,6,5,1,1,1
4285.89,Clothing,P2M,-71.4661295,130.620894,5643.89,1/day,False,False,True,0,False,14,0,1,1,1
9729.56,Utilities,P2P,-20.498375,37.829373,251.96,3/day,False,True,True,0,False,7,5,1,1,1
6418.71,Restaurants,P2P,43.924411,103.574097,9879.79,5/day,False,True,True,3,False,10,2,1,1,1
3564.29,Travel,P2M,-72.2415415,-158.555994,3064.09,5/day,False,True,False,1,False,21,5,1,1,1
2117.71,Entertainment,P2P,44.9370965,123.408545,6758.06,3/day,True,False,False,2,False,13,6,1,1,1
6777.71,Utilities,P2M,-33.065809,69.56026,7364.23,1/day,True,False,True,0,False,16,4,1,1,1
2690.7,Utilities,P2M,4.7915195,64.679069,6090.24,1/day,True,True,True,0,False,7,2,1,1,1
9644.78,Electronics,P2M,-52.654945,7.256013,7081.93,5/day,True,True,False,1,False,23,4,1,1,1
3404.65,Entertainment,P2M,33.6946195,137.483664,5654.29,5/day,True,False,False,2,False,8,4,1,1,1
9136.17,Travel,P2M,-65.3275445,100.538786,3196.53,1/day,False,True,False,4,False,10,3,1,1,1
7520.33,Restaurants,P2P,-19.1241185,142.430258,289.74,5/day,False,True,False,3,False,22,4,1,1,1
2248.79,Restaurants,P2M,-77.812333,97.792784,3601.87,3/day,False,False,False,4,False,5,2,1,1,1
6024.44,Electronics,P2P,70.184122,166.119678,1549.8,5/day,True,True,True,2,False,15,1,1,1,1
3278.9,Entertainment,P2P,-56.8837025,70.959347,9475.73,1/day,False,False,False,3,False,18,4,1,1,1
7405.05,Entertainment,P2M,-36.088775,102.219292,892.75,1/day,True,False,True,4,False,11,4,1,1,1
1748.85,Groceries,P2M,-41.020899,-163.399325,3187.54,5/day,True,True,False,0,False,1,5,1,1,1
9347.78,Travel,P2P,-63.9543655,-100.215798,4828.07,3/day,True,False,True,0,False,18,4,1,1,1
1022.76,Utilities,P2M,-58.373991,-159.26159,7954.31,1/day,False,True,False,2,False,20,1,1,1,1
7405.68,Utilities,P2M,53.4235095,100.512337,5292.99,3/day,True,True,False,4,False,13,6,1,1,1
8416.45,Electronics,P2M,18.9496855,18.40232,5851.32,5/day,False,True,False,2,False,3,5,1,1,1
2642.26,Clothing,P2M,64.314885,31.820464,2649.68,5/day,True,True,True,2,False,14,3,1,1,1
3436.69,Electronics,P2M,-2.692689,26.012168,8362.65,5/day,True,False,True,2,False,5,1,1,1,1
